	B.1.2F	B.1.F	B.1.R37.PL	B.1.Sw	B.12.3Sw	B.2.2F	B.2.3Sw	B.2.F	B.2.R39.PL	B.2.Sw	B.3.F	B.3.R42.PL	B.3.Sw	B.4.2F	B.4.3Sw	B.4.F	B.4.R43.PL	B.4.Sw	B.5.2F	B.5.3Sw	B.5.F	B.6.2F	B.6.F	B.6.R47.PL	B.6.Sw	B.8.3Sw	B.9.3Sw	G.1.2F	G.1.F	G.1.R25.PL	G.1.Sw	G.2.2F	G.2.F	G.2.R28.PL	G.2.Sw	G.3.F	G.38.3Sw	G.4.2F	G.4.F	G.4.R32.PL	G.4.Sw	G.40.3Sw	G.41.3Sw	G.43.3Sw	G.46.3Sw	G.47.3Sw	G.5.2F	G.5.F	G.5.R34.PL	G.5.Sw	G.6.2F	G.6.F	G.6.R35.PL	G.6.Sw	geneblock1	geneblock2	geneblock3	geneblock4	O.1.F	O.14.3Sw	O.15.3Sw	O.17.3Sw	O.2.F	O.20.3Sw	O.21.3Sw	O.24.3Sw	O.3.F	O.4.F	O.5.F	O.6.F	PI.1.F	PI.2.2F	PI.2.F	PI.2.R52.PL	PI.2.Sw	PI.3.2F	PI.3.F	PI.3.R53.PL	PI.3.Sw	PI.4.2F	PI.4.R56.PL	PI.4.Sw	PI.5.2F	PI.5.R57.PL	PI.5.Sw	PI.6.2F	PI.6.R60.PL	PI.6.Sw	PI.67.3Sw	PI.69.3Sw	PI.72.3Sw	PU.1.2F	PU.1.F	PU.1.R61.PL	PU.1.Sw	PU.2.2F	PU.2.F	PU.2.R64.PL	PU.2.Sw	PU.3.F	PU.4.2F	PU.4.R68.PL	PU.4.Sw	PU.5.2F	PU.5.R70.PL	PU.5.Sw	PU.6.2F	PU.6.R71.PL	PU.6.Sw	PU.62.3Sw	PU.63.3Sw	PU.65.3Sw	R.1.F	R.1.R14.PL	R.1.Sw	R.2.2F	R.2.F	R.2.R16.PL	R.2.Sw	R.26.3Sw	R.27.3Sw	R.29.3Sw	R.3.2F	R.3.F	R.3.R17.PL	R.3.Sw	R.31.3Sw	R.33.3Sw	R.35.3Sw	R.4.2F	R.4.F	R.5.2F	R.5.F	R.5.R22.PL	R.5.Sw	R.6.2F	R.6.F	R.6.R24.PL	R.6.Sw	Y.1.F	Y.1.R2.PL	Y.1.Sw	Y.2.2F	Y.2.F	Y.2.R3.PL	Y.2.Sw	Y.3.2F	Y.3.F	Y.3.R5.PL	Y.3.Sw	Y.4.F	Y.49.3Sw	Y.5.2F	Y.5.F	Y.5.R10.PL	Y.5.Sw	Y.51.3Sw	Y.54.3Sw	Y.55.3Sw	Y.58.3Sw	Y.59.3Sw	Y.6.2F	Y.6.F	Y.6.R12.PL	Y.6.Sw
B.1.2F	0.0	0.6708860759493671	0.9236641221374046	0.9917355371900827	0.9612403100775194	0.5763888888888888	0.9830508474576272	0.6111111111111112	0.9338235294117647	0.9920634920634921	0.6440677966101694	0.9609375	0.9920634920634921	0.6516129032258065	0.816	0.6722689075630253	0.9173553719008265	0.9917355371900827	0.6690140845070423	0.9426229508196722	0.71900826446281	0.6124031007751938	0.6747967479674797	0.8992248062015504	0.7051282051282052	0.959349593495935	0.9180327868852459	0.5819672131147541	0.5748031496062992	0.848	0.7596899224806202	0.6530612244897959	0.6923076923076923	0.9029850746268657	0.984251968503937	0.6577181208053692	0.9833333333333333	0.5838926174496645	0.6137931034482759	0.9663865546218487	1.0	0.959349593495935	0.9152542372881356	0.9841269841269841	0.943089430894309	0.9206349206349206	0.6428571428571429	0.7413793103448276	0.9580838323353293	0.967741935483871	0.6688311688311688	0.7604790419161677	0.9285714285714286	0.967479674796748	1.0	1.0	1.0	1.0	0.7323943661971831	0.9516129032258065	0.9504132231404959	0.9752066115702479	0.640625	0.8842975206611571	0.9435483870967742	0.9917355371900827	0.5887096774193549	0.6083333333333333	0.6438356164383562	0.6688311688311688	0.6	0.6356589147286822	0.6222222222222222	0.8029197080291971	0.968	0.6592592592592592	0.6462585034013606	0.8976377952755905	0.9761904761904762	0.6428571428571429	0.856	0.9262295081967213	0.5725190839694656	0.9798657718120806	0.75	0.5507246376811594	0.9230769230769231	0.9661016949152542	0.9312977099236641	0.9758064516129032	0.9763779527559056	0.5862068965517241	0.6470588235294118	0.957983193277311	0.9361702127659575	0.6148148148148148	0.6062992125984252	0.958974358974359	0.9701492537313433	0.6371681415929203	0.6287425149700598	0.9105691056910569	0.9917355371900827	0.6444444444444445	0.9444444444444444	0.9743589743589743	0.672	0.889763779527559	0.9661016949152542	0.9016393442622951	0.8629032258064516	0.9076923076923077	0.592	0.9703703703703703	0.9586776859504132	0.5652173913043478	0.75	0.896	0.8852459016393442	0.9090909090909091	0.841726618705036	0.8650793650793651	0.5702479338842975	0.6073619631901841	0.9739130434782609	0.9838709677419355	0.9112903225806451	0.9448818897637795	0.9206349206349206	0.6714285714285714	0.8045112781954887	0.6445783132530121	0.8050847457627118	0.937984496124031	0.9836065573770492	0.5673758865248227	0.5537190082644629	0.9396551724137931	0.9917355371900827	0.6933333333333334	0.8405797101449275	0.984251968503937	0.6301369863013698	0.673202614379085	0.9398496240601504	0.9838709677419355	0.6115107913669064	0.6993865030674846	0.9153846153846154	1.0	0.6590909090909091	0.8793103448275862	0.5664335664335665	0.7301587301587301	0.983739837398374	0.9921259842519685	0.8244274809160306	0.9557522123893806	0.9230769230769231	0.9504132231404959	0.8661417322834646	0.6459627329192547	0.6693548387096774	0.9322033898305084	0.9918032786885246
B.1.F	0.6708860759493671	0.0	0.9607843137254902	1.0	0.9798657718120806	0.7183908045977011	0.9852941176470589	0.6115107913669064	0.9683544303797469	1.0	0.7552447552447552	0.9865771812080537	1.0	0.672514619883041	0.8226950354609929	0.7428571428571429	0.9432624113475178	1.0	0.7751479289940828	0.972027972027972	0.7279411764705882	0.6866666666666666	0.697841726618705	0.918918918918919	0.7640449438202247	0.9790209790209791	0.9361702127659575	0.7266666666666667	0.6275862068965518	0.9054054054054054	0.8589743589743589	0.7065868263473054	0.6858974358974359	0.9285714285714286	1.0	0.7471264367816092	0.9855072463768116	0.6763005780346821	0.6727272727272727	0.9782608695652174	1.0	0.971830985915493	0.9420289855072463	1.0	0.9577464788732394	0.9452054794520548	0.7469879518072289	0.7480916030534351	0.9787234042553191	0.9790209790209791	0.7257142857142858	0.7430167597765364	0.9662162162162162	0.986013986013986	1.0	1.0	1.0	1.0	0.7058823529411765	0.9722222222222222	0.9642857142857143	0.9857142857142858	0.6666666666666666	0.9225352112676056	0.958041958041958	1.0	0.6214285714285714	0.5769230769230769	0.6829268292682927	0.6566265060240963	0.7346938775510204	0.7152317880794702	0.6666666666666666	0.8695652173913043	0.9931506849315068	0.7484276729559748	0.6927710843373494	0.9251700680272109	0.9931506849315068	0.7	0.9266666666666666	0.958041958041958	0.6513157894736842	0.9880952380952381	0.8373493975903614	0.6867469879518072	0.9316770186335404	0.9781021897810219	0.9536423841059603	0.986013986013986	0.9793103448275862	0.6804733727810651	0.7122302158273381	0.9857142857142858	0.9629629629629629	0.71875	0.6458333333333334	0.9720930232558139	0.9736842105263158	0.706766917293233	0.7268041237113402	0.9444444444444444	1.0	0.7115384615384616	0.9727891156462585	0.9852941176470589	0.7222222222222222	0.9256756756756757	0.9855072463768116	0.9295774647887324	0.8958333333333334	0.918918918918919	0.6802721088435374	0.9870967741935484	0.9787234042553191	0.7021276595744681	0.7123287671232876	0.9387755102040817	0.9154929577464789	0.9361702127659575	0.8525641025641025	0.9337748344370861	0.6736111111111112	0.7371134020618557	0.9925925925925926	0.993006993006993	0.9448275862068966	0.9517241379310345	0.9452054794520548	0.7169811320754716	0.7959183673469388	0.7142857142857143	0.7862595419847328	0.9666666666666667	0.9929078014184397	0.7058823529411765	0.6503496503496503	0.9632352941176471	0.9928057553956835	0.703030303030303	0.8944099378881988	0.9931506849315068	0.7023809523809523	0.6686746987951807	0.9607843137254902	0.993006993006993	0.68125	0.7634408602150538	0.9470198675496688	1.0	0.6912751677852349	0.9117647058823529	0.6726190476190477	0.7285714285714285	0.9929577464788732	1.0	0.8456375838926175	0.9696969696969697	0.9565217391304348	0.9642857142857143	0.92	0.717391304347826	0.7291666666666666	0.9640287769784173	0.9928571428571429
B.1.R37.PL	0.9236641221374046	0.9607843137254902	0.0	0.5510204081632653	0.5178571428571429	0.9305555555555556	0.62	0.9491525423728814	0.53125	0.5925925925925926	0.9519230769230769	0.509090909090909	0.6666666666666666	0.9466666666666667	0.6712328767123288	0.93	0.5185185185185185	0.6346153846153846	0.921875	0.6551724137931034	0.9052631578947369	0.9333333333333333	0.9433962264150944	0.6	0.8384615384615385	0.5471698113207547	0.5789473684210527	0.9391304347826087	0.9344262295081968	0.6714285714285714	0.6867469879518072	0.927007299270073	0.9375	0.5454545454545454	0.6071428571428571	0.958041958041958	0.6078431372549019	0.9403973509933775	0.9285714285714286	0.56	0.5961538461538461	0.5471698113207547	0.6724137931034483	0.6	0.5892857142857143	0.6065573770491803	0.9389312977099237	0.9325842696629213	0.7575757575757576	0.5471698113207547	0.9523809523809523	0.9315068493150684	0.5517241379310345	0.6181818181818182	1.0	1.0	1.0	1.0	0.9596774193548387	0.5892857142857143	0.5098039215686274	0.5961538461538461	0.9210526315789473	0.6229508196721312	0.5714285714285714	0.58	0.9401709401709402	0.954954954954955	0.927007299270073	0.9379310344827586	0.9363636363636364	0.9316239316239316	0.937007874015748	0.7011494252873564	0.6551724137931034	0.9256198347107438	0.950354609929078	0.609375	0.6779661016949152	0.946969696969697	0.6268656716417911	0.6440677966101694	0.9375	0.7831325301204819	0.7346938775510204	0.9357142857142857	0.7283950617283951	0.660377358490566	0.5645161290322581	0.5925925925925926	0.6379310344827587	0.9452054794520548	0.9423076923076923	0.5686274509803921	0.6621621621621622	0.9457364341085271	0.9411764705882353	0.8307692307692308	0.5967741935483871	0.9489795918367347	0.9467455621301775	0.5932203389830508	0.6346153846153846	0.926829268292683	0.5614035087719298	0.6470588235294118	0.9351851851851852	0.6153846153846154	0.6346153846153846	0.5689655172413793	0.59375	0.6617647058823529	0.940677966101695	0.7246376811594203	0.6607142857142857	0.9245283018867925	0.9279279279279279	0.55	0.5833333333333334	0.5535714285714286	0.6746987951807228	0.6060606060606061	0.9107142857142857	0.9333333333333333	0.6862745098039216	0.5849056603773585	0.6229508196721312	0.5932203389830508	0.6065573770491803	0.937007874015748	0.9411764705882353	0.9390243902439024	0.9534883720930233	0.5901639344262295	0.6481481481481481	0.9366197183098591	0.9217391304347826	0.5882352941176471	0.58	0.9492753623188406	0.6707317073170732	0.6551724137931034	0.9432624113475178	0.9444444444444444	0.6363636363636364	0.7288135593220338	0.9242424242424242	0.9477124183006536	0.6153846153846154	0.6607142857142857	0.9586776859504132	0.7049180327868853	0.9305555555555556	0.9313725490196079	0.5490196078431373	0.5740740740740741	0.7590361445783133	0.7115384615384616	0.6842105263157895	0.6181818181818182	0.7432432432432432	0.949685534591195	0.9444444444444444	0.5576923076923077	0.6666666666666666
B.1.Sw	0.9917355371900827	1.0	0.5510204081632653	0.0	0.5116279069767442	0.9925373134328358	0.3870967741935484	1.0	0.6111111111111112	0.4166666666666667	1.0	0.5348837209302325	0.4594594594594595	1.0	0.6779661016949152	1.0	0.5813953488372093	0.3225806451612903	0.9915254237288136	0.5952380952380952	0.9880952380952381	1.0	1.0	0.6666666666666666	0.8620689655172413	0.47368421052631576	0.6222222222222222	0.9901960784313726	1.0	0.7868852459016393	0.6567164179104478	1.0	1.0	0.6724137931034483	0.525	1.0	0.375	0.9782608695652174	0.9923076923076923	0.5277777777777778	0.25806451612903225	0.5128205128205128	0.55	0.47368421052631576	0.5365853658536586	0.5957446808510638	0.9915966386554622	1.0	0.7764705882352941	0.43243243243243246	0.9925373134328358	0.9926470588235294	0.6170212765957447	0.4594594594594595	1.0	1.0	1.0	1.0	1.0	0.5365853658536586	0.5	0.5	1.0	0.6458333333333334	0.5813953488372093	0.3225806451612903	1.0	1.0	0.9921259842519685	1.0	1.0	1.0	1.0	0.7948717948717948	0.48717948717948717	0.990909090909091	1.0	0.6538461538461539	0.48717948717948717	1.0	0.7413793103448276	0.5121951219512195	0.9913793103448276	0.71875	0.7647058823529411	0.9922480620155039	0.8	0.5142857142857142	0.6	0.5	0.5365853658536586	0.9925373134328358	1.0	0.6153846153846154	0.6440677966101694	1.0	1.0	0.8728813559322034	0.6122448979591837	1.0	0.9936708860759493	0.5777777777777777	0.375	1.0	0.6304347826086957	0.48484848484848486	0.9894736842105263	0.660377358490566	0.47058823529411764	0.5454545454545454	0.6078431372549019	0.6415094339622641	1.0	0.7454545454545455	0.4444444444444444	1.0	0.98989898989899	0.6666666666666666	0.5957446808510638	0.5581395348837209	0.7183098591549296	0.6226415094339622	1.0	0.9935897435897436	0.6285714285714286	0.4	0.6458333333333334	0.5454545454545454	0.5957446808510638	0.991304347826087	0.9886363636363636	0.9802631578947368	1.0	0.7115384615384616	0.45714285714285713	1.0	1.0	0.6410256410256411	0.3225806451612903	1.0	0.8157894736842105	0.4473684210526316	0.9922480620155039	1.0	0.660377358490566	0.5641025641025641	0.9918032786885246	1.0	0.7090909090909091	0.4864864864864865	1.0	0.75	0.9849624060150376	1.0	0.5526315789473685	0.3888888888888889	0.8333333333333334	0.7027027027027027	0.6341463414634146	0.6428571428571429	0.7666666666666667	0.9863013698630136	1.0	0.6341463414634146	0.4857142857142857
B.12.3Sw	0.9612403100775194	0.9798657718120806	0.5178571428571429	0.5116279069767442	0.0	0.9574468085106383	0.45	0.9553571428571429	0.41818181818181815	0.4666666666666667	0.9484536082474226	0.3695652173913043	0.4318181818181818	0.9657534246575342	0.59375	0.9361702127659575	0.44680851063829785	0.5116279069767442	0.9435483870967742	0.45652173913043476	0.9101123595505618	0.9478260869565217	0.9393939393939394	0.5263157894736842	0.8292682926829268	0.4444444444444444	0.391304347826087	0.9545454545454546	0.9576271186440678	0.6129032258064516	0.64	0.9629629629629629	0.9426229508196722	0.5645161290322581	0.6078431372549019	0.9635036496350365	0.43902439024390244	0.952054794520548	0.9485294117647058	0.4883720930232558	0.46511627906976744	0.37209302325581395	0.5416666666666666	0.4782608695652174	0.32558139534883723	0.44	0.9523809523809523	0.926829268292683	0.6511627906976745	0.2926829268292683	0.9574468085106383	0.9432624113475178	0.3958333333333333	0.5	1.0	1.0	1.0	1.0	0.9661016949152542	0.46808510638297873	0.3953488372093023	0.42857142857142855	0.9454545454545454	0.46	0.37777777777777777	0.358974358974359	0.9459459459459459	0.9619047619047619	0.9473684210526315	0.9574468085106383	0.9423076923076923	0.9369369369369369	0.9508196721311475	0.691358024691358	0.48936170212765956	0.9487179487179487	0.9708029197080292	0.48148148148148145	0.5510204081632653	0.9523809523809523	0.5833333333333334	0.5102040816326531	0.9512195121951219	0.7123287671232876	0.7419354838709677	0.9558823529411765	0.684931506849315	0.5454545454545454	0.32653061224489793	0.3170731707317073	0.4	0.95	0.9381443298969072	0.5333333333333333	0.5846153846153846	0.9596774193548387	0.9469026548672567	0.8306451612903226	0.46153846153846156	0.945054945054945	0.9573170731707317	0.5660377358490566	0.5116279069767442	0.9495798319327731	0.4375	0.4878048780487805	0.9411764705882353	0.46296296296296297	0.43902439024390244	0.34782608695652173	0.543859649122807	0.4444444444444444	0.9464285714285714	0.6271186440677966	0.5531914893617021	0.9405940594059405	0.9333333333333333	0.43137254901960786	0.5	0.425531914893617	0.6081081081081081	0.45454545454545453	0.944954128440367	0.9631901840490797	0.6046511627906976	0.4186046511627907	0.49019607843137253	0.48	0.44	0.9508196721311475	0.9368421052631579	0.9363057324840764	0.9493670886075949	0.4807692307692308	0.5333333333333333	0.9640287769784173	0.9553571428571429	0.4883720930232558	0.43902439024390244	0.9624060150375939	0.6753246753246753	0.5510204081632653	0.9710144927536232	0.9642857142857143	0.543859649122807	0.6122448979591837	0.9453125	0.9594594594594594	0.5178571428571429	0.5531914893617021	0.9652173913043478	0.6153846153846154	0.9424460431654677	0.9263157894736842	0.4772727272727273	0.4444444444444444	0.7368421052631579	0.6666666666666666	0.5531914893617021	0.5319148936170213	0.5901639344262295	0.967741935483871	0.9509803921568627	0.45454545454545453	0.4523809523809524
B.2.2F	0.5763888888888888	0.7183908045977011	0.9305555555555556	0.9925373134328358	0.9574468085106383	0.0	0.9847328244274809	0.676056338028169	0.9395973154362416	0.9855072463768116	0.6484375	0.9645390070921985	0.9928057553956835	0.6380368098159509	0.8248175182481752	0.7045454545454546	0.9172932330827067	0.9925373134328358	0.6622516556291391	0.9402985074626866	0.7555555555555555	0.6285714285714286	0.7153284671532847	0.900709219858156	0.696969696969697	0.9477611940298507	0.917910447761194	0.6119402985074627	0.6142857142857143	0.8540145985401459	0.7816901408450704	0.6298701298701299	0.6577181208053692	0.9115646258503401	0.9784172661870504	0.6932515337423313	0.9772727272727273	0.5732484076433121	0.6455696202531646	0.9618320610687023	0.9926470588235294	0.9555555555555556	0.9153846153846154	0.9782608695652174	0.9407407407407408	0.9202898550724637	0.6283783783783784	0.7862595419847328	0.9611111111111111	0.9632352941176471	0.6375	0.7428571428571429	0.927536231884058	0.9705882352941176	1.0	1.0	1.0	1.0	0.7133333333333334	0.9485294117647058	0.9473684210526315	0.9699248120300752	0.644927536231884	0.8955223880597015	0.9411764705882353	0.9849624060150376	0.6074074074074074	0.6466165413533834	0.6387096774193548	0.6625766871165644	0.6691176470588235	0.6690140845070423	0.6554054054054054	0.8355263157894737	0.9710144927536232	0.6712328767123288	0.6496815286624203	0.8992805755395683	0.9784172661870504	0.6190476190476191	0.8529411764705882	0.9333333333333333	0.6301369863013698	0.9751552795031055	0.7631578947368421	0.541095890410959	0.9225806451612903	0.9694656488549618	0.9300699300699301	0.9705882352941176	0.9712230215827338	0.5369127516778524	0.6615384615384615	0.9541984732824428	0.9415584415584416	0.6206896551724138	0.6428571428571429	0.9565217391304348	0.9657534246575342	0.664	0.5930232558139535	0.9191176470588235	0.9849624060150376	0.6756756756756757	0.9420289855072463	0.9689922480620154	0.674074074074074	0.8920863309352518	0.9615384615384616	0.9029850746268657	0.8592592592592593	0.900709219858156	0.6304347826086957	0.958904109589041	0.9626865671641791	0.6307692307692307	0.7465753424657534	0.8897058823529411	0.8880597014925373	0.9015151515151515	0.847682119205298	0.8776978417266187	0.5581395348837209	0.6046511627906976	0.968503937007874	0.9779411764705882	0.9117647058823529	0.927007299270073	0.9280575539568345	0.6821192052980133	0.8299319727891157	0.5662650602409639	0.8244274809160306	0.9285714285714286	0.9851851851851852	0.5761589403973509	0.5970149253731343	0.9375	0.9849624060150376	0.7177914110429447	0.8389261744966443	0.9857142857142858	0.66875	0.6987951807228916	0.9452054794520548	0.9854014598540146	0.6357615894039735	0.6764705882352942	0.9230769230769231	0.9927536231884058	0.6896551724137931	0.8914728682170543	0.5657894736842105	0.7642857142857142	0.9777777777777777	0.9928571428571429	0.8156028368794326	0.952	0.9307692307692308	0.9473684210526315	0.8705035971223022	0.6	0.6716417910447762	0.9307692307692308	0.9850746268656716
B.2.3Sw	0.9830508474576272	0.9852941176470589	0.62	0.3870967741935484	0.45	0.9847328244274809	0.0	0.9801980198019802	0.6481481481481481	0.42857142857142855	0.9767441860465116	0.5476190476190477	0.5135135135135135	0.9851851851851852	0.6428571428571429	0.9761904761904762	0.5952380952380952	0.48484848484848486	0.9913793103448276	0.5	0.9625	0.9809523809523809	0.9775280898876404	0.6538461538461539	0.8695652173913043	0.4864864864864865	0.6046511627906976	0.99	0.9813084112149533	0.7586206896551724	0.6865671641791045	0.9838709677419355	0.9823008849557522	0.6842105263157895	0.575	0.9921259842519685	0.4375	0.9703703703703703	0.9761904761904762	0.5428571428571428	0.26666666666666666	0.4864864864864865	0.5641025641025641	0.4864864864864865	0.3888888888888889	0.5777777777777777	0.9914529914529915	0.9722222222222222	0.7857142857142857	0.4444444444444444	0.9924242424242424	0.9772727272727273	0.6	0.42857142857142855	1.0	1.0	1.0	1.0	0.9811320754716981	0.47368421052631576	0.5135135135135135	0.47058823529411764	0.98	0.5348837209302325	0.525	0.3870967741935484	0.9801980198019802	0.978494623655914	0.975609756097561	0.9847328244274809	0.9894736842105263	0.9803921568627451	0.9821428571428571	0.8051948051948052	0.575	0.9907407407407407	0.9920634920634921	0.6666666666666666	0.575	0.9827586206896551	0.7090909090909091	0.5609756097560976	0.9823008849557522	0.75	0.8160919540229885	0.9841269841269841	0.8115942028985508	0.48484848484848486	0.5531914893617021	0.3333333333333333	0.47368421052631576	0.9924242424242424	0.9770114942528736	0.631578947368421	0.7213114754098361	0.9912280701754386	0.9805825242718447	0.8803418803418803	0.625	0.9876543209876543	0.9870967741935484	0.6521739130434783	0.48484848484848486	0.981651376146789	0.5813953488372093	0.45161290322580644	0.967032967032967	0.6730769230769231	0.48484848484848486	0.5238095238095238	0.5918367346938775	0.6	0.9803921568627451	0.7358490566037735	0.5	0.9891304347826086	0.968421052631579	0.625	0.5454545454545454	0.5365853658536586	0.6716417910447762	0.6346153846153846	0.99	0.9802631578947368	0.5625	0.45714285714285713	0.6	0.5581395348837209	0.5454545454545454	0.9821428571428571	0.9642857142857143	0.98	0.9701492537313433	0.7	0.5555555555555556	0.984375	0.9901960784313726	0.5833333333333334	0.27586206896551724	0.9836065573770492	0.8108108108108109	0.37142857142857144	0.9921259842519685	0.9844961240310077	0.6730769230769231	0.5405405405405406	0.9831932773109243	0.9928057553956835	0.7222222222222222	0.5	0.9903846153846154	0.6818181818181818	0.9847328244274809	0.9767441860465116	0.4857142857142857	0.4444444444444444	0.8115942028985508	0.6470588235294118	0.6153846153846154	0.625	0.7368421052631579	0.9861111111111112	0.978021978021978	0.5789473684210527	0.3
B.2.F	0.6111111111111112	0.6115107913669064	0.9491525423728814	1.0	0.9553571428571429	0.676056338028169	0.9801980198019802	0.0	0.9508196721311475	0.9908256880733946	0.6635514018691588	0.9642857142857143	1.0	0.6666666666666666	0.7523809523809524	0.6944444444444444	0.9142857142857143	1.0	0.706766917293233	0.9230769230769231	0.6601941747572816	0.591304347826087	0.54	0.8738738738738738	0.6879432624113475	0.9528301886792453	0.9047619047619048	0.6434782608695652	0.5614035087719298	0.8558558558558559	0.8181818181818182	0.5968992248062015	0.5470085470085471	0.8983050847457628	0.990990990990991	0.7112676056338029	0.9705882352941176	0.6433566433566433	0.6060606060606061	0.9607843137254902	1.0	0.9428571428571428	0.9223300970873787	0.990909090909091	0.9238095238095239	0.908256880733945	0.6793893129770993	0.550561797752809	0.9602649006622517	0.9626168224299065	0.7123287671232876	0.6805555555555556	0.9272727272727272	0.9719626168224299	1.0	1.0	1.0	1.0	0.6528925619834711	0.9439252336448598	0.9423076923076923	0.9809523809523809	0.5727272727272728	0.8653846153846154	0.9245283018867925	0.9903846153846154	0.5370370370370371	0.5576923076923077	0.5748031496062992	0.53125	0.6396396396396397	0.514018691588785	0.5304347826086957	0.8145161290322581	0.9724770642201835	0.6218487394957983	0.631578947368421	0.8918918918918919	0.9818181818181818	0.6377952755905512	0.8947368421052632	0.9245283018867925	0.559322033898305	0.9772727272727273	0.765625	0.6544117647058824	0.9126984126984127	0.9603960396039604	0.9210526315789473	0.9622641509433962	0.9727272727272728	0.6474820143884892	0.6019417475728155	0.9611650485436893	0.9444444444444444	0.7022900763358778	0.5185185185185185	0.9550561797752809	0.9568965517241379	0.63	0.691358024691358	0.9363636363636364	0.9903846153846154	0.639344262295082	0.9454545454545454	0.97	0.580952380952381	0.8623853211009175	0.9603960396039604	0.8962264150943396	0.819047619047619	0.8839285714285714	0.4857142857142857	0.9572649572649573	0.9716981132075472	0.6422018348623854	0.6090909090909091	0.9196428571428571	0.8981481481481481	0.883495145631068	0.7692307692307693	0.875	0.5945945945945946	0.7195121951219512	0.9797979797979798	0.9813084112149533	0.8867924528301887	0.9166666666666666	0.908256880733945	0.6033057851239669	0.6476190476190476	0.7239263803680982	0.6067415730337079	0.9380530973451328	0.9905660377358491	0.6296296296296297	0.6017699115044248	0.94	0.9903846153846154	0.5447154471544715	0.8740157480314961	0.990990990990991	0.7202797202797203	0.5354330708661418	0.9401709401709402	0.9907407407407407	0.625	0.7419354838709677	0.9026548672566371	1.0	0.72	0.8585858585858586	0.6376811594202898	0.57	0.9714285714285714	1.0	0.7314814814814815	0.9368421052631579	0.91	0.9320388349514563	0.8348623853211009	0.7032258064516129	0.5490196078431373	0.9313725490196079	0.9904761904761905
B.2.R39.PL	0.9338235294117647	0.9683544303797469	0.53125	0.6111111111111112	0.41818181818181815	0.9395973154362416	0.6481481481481481	0.9508196721311475	0.0	0.5454545454545454	0.9439252336448598	0.37735849056603776	0.5185185185185185	0.948051948051948	0.6710526315789473	0.9117647058823529	0.4727272727272727	0.6111111111111112	0.9076923076923077	0.5614035087719298	0.8865979381443299	0.9354838709677419	0.9259259259259259	0.49206349206349204	0.816793893129771	0.5	0.48214285714285715	0.9322033898305084	0.953125	0.5303030303030303	0.6547619047619048	0.9440559440559441	0.9230769230769231	0.5294117647058824	0.6101694915254238	0.9591836734693877	0.5849056603773585	0.9281045751633987	0.9379310344827586	0.5384615384615384	0.6	0.5272727272727272	0.6271186440677966	0.6271186440677966	0.5932203389830508	0.5645161290322581	0.9407407407407408	0.9120879120879121	0.6344086021505376	0.4423076923076923	0.9395973154362416	0.9261744966442953	0.45614035087719296	0.5714285714285714	1.0	1.0	1.0	1.0	0.9689922480620154	0.5178571428571429	0.46153846153846156	0.5740740740740741	0.9327731092436975	0.625	0.4727272727272727	0.5294117647058824	0.9421487603305785	0.9565217391304348	0.9440559440559441	0.9395973154362416	0.9292035398230089	0.925	0.9307692307692308	0.5903614457831325	0.5357142857142857	0.9365079365079365	0.958904109589041	0.5	0.5614035087719298	0.9407407407407408	0.5230769230769231	0.5263157894736842	0.9230769230769231	0.6875	0.7070707070707071	0.9225352112676056	0.6282051282051282	0.6111111111111112	0.5	0.5454545454545454	0.5932203389830508	0.9324324324324325	0.9245283018867925	0.5740740740740741	0.589041095890411	0.9552238805970149	0.943089430894309	0.8091603053435115	0.5081967213114754	0.9405940594059405	0.9479768786127167	0.5	0.6111111111111112	0.9206349206349206	0.43636363636363634	0.5961538461538461	0.9375	0.45901639344262296	0.5849056603773585	0.5	0.5970149253731343	0.582089552238806	0.9426229508196722	0.704225352112676	0.5636363636363636	0.9074074074074074	0.9304347826086956	0.48333333333333334	0.5645161290322581	0.559322033898305	0.6588235294117647	0.5454545454545454	0.9322033898305084	0.9534883720930233	0.6851851851851852	0.5370370370370371	0.6031746031746031	0.55	0.609375	0.9389312977099237	0.9230769230769231	0.9146341463414634	0.9555555555555556	0.42105263157894735	0.6	0.9527027027027027	0.9421487603305785	0.5660377358490566	0.5849056603773585	0.9507042253521126	0.6219512195121951	0.6774193548387096	0.952054794520548	0.9530201342281879	0.53125	0.6610169491525424	0.9343065693430657	0.9354838709677419	0.45901639344262296	0.6379310344827587	0.943089430894309	0.703125	0.9178082191780822	0.9029126213592233	0.5555555555555556	0.5535714285714286	0.7701149425287356	0.7321428571428571	0.6610169491525424	0.6206896551724138	0.6712328767123288	0.950920245398773	0.9464285714285714	0.5636363636363636	0.6181818181818182
