Feature ID	Taxon	Confidence
a67e76a67a43bb9bd93cffa3680eae6f	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Aggregatibacter	0.8034535810473318
a2b6d329b9d11c12254aa8e5f5dcf59a	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae	0.9999987491358745
4eaa951d20ca5ce4832bb37f5394bb76	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999251536572986
854dff059778a52f63bb7288af551323	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9738522818067972
9b66d8f6941971aff3fe8b53d160dd4c	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella; s__	0.9999998897158439
a7defb0dbccd6cb74491da29e577fd8a	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9996696651637542
a89e716797196843dad941f5796789f0	k__Bacteria	0.9998862533315757
df2eaedcc77d660f2eb457c0722d7d7d	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Actinobacillus; s__muris	0.7346693250102041
49d057dd43bcc4e3e1b1432ccf0ba791	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.999962505791984
85cc1cbe5254145f7b88fa0879d0c8f2	k__Archaea; p__Crenarchaeota; c__MHVG; o__; f__; g__; s__	0.9986884769437915
a62392c8ea1f2ae354ee55817d08bc52	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9775695500519048
b4b2e47bb40185a8c3fc077fae778b63	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9998595290957963
44001a72292c6ac78f98d2ffaac23065	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.9998896668469557
f57a19606d3d9b32c236a47d70d6e8bb	k__Archaea; p__Euryarchaeota; c__Thermoplasmata; o__E2; f__Marine group II; g__; s__	0.9999999960265882
97ba76781e01af0bb0a5e7e304f6c0c5	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Allobaculum; s__	0.9999999992551238
2a3cc7f0bc855457f45845fd883a2236	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.9971417685361079
2825abdbc8dacb839d55584312358429	k__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__; g__; s__	0.9980388824667807
4fea45a7658784dc59da734ef5e636a2	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella	0.9999999702393565
451de798ad37a9ef37075d0433a35678	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9979218273868941
7cf081c6fff8c2d579d649e1e7d9f283	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.8944100863990466
42c708eb1ca47f471e77486c5a4876d9	k__Archaea; p__Euryarchaeota; c__DSEG; o__ArcA07; f__; g__; s__	0.9997568912884619
87c08d0c3efd458ae7a142c78ad41c9d	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9818607767640753
8725d1b6ec3799cb095dac9c62a8b0ed	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella	0.9999999881836428
3a2bbf7d4f02c4e2815a1d66716c2afb	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella	0.9999999789041104
fcf96ee3a8eea274d5cf9d7abca9f29a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella	0.9999999669881283
c3367f41d47ad8e82a9303dd36c7feb3	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.9999262092733665
